Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor Volume (mm3) Change,Initial Tumor Volume (mm3),Tumor Volume % Reduction
t451,Stelasyn,Male,8,29,20,51.06367793,0,6.063677929999997,45.0,13.474839844444439
t451,Stelasyn,Male,8,29,25,55.52755345,0,10.52755345,45.0,23.39456322222222
t451,Stelasyn,Male,8,29,30,59.27582268,0,14.275822679999997,45.0,31.724050399999992
t451,Stelasyn,Male,8,29,35,63.75698964,0,18.75698964,45.0,41.6821992
t451,Stelasyn,Male,8,29,40,67.65479599,1,22.654795989999997,45.0,50.343991088888885
t451,Stelasyn,Male,8,29,45,68.7116302,1,23.711630200000002,45.0,52.692511555555555
t573,Ceftamin,Female,15,27,0,45.0,0,0.0,45.0,0.0
t718,Placebo,Female,10,30,0,45.0,0,0.0,45.0,0.0
t718,Placebo,Female,10,30,5,45.92125272,1,0.9212527199999982,45.0,2.0472282666666626
t718,Placebo,Female,10,30,10,46.39268805,1,1.3926880499999967,45.0,3.0948623333333263
t718,Placebo,Female,10,30,15,48.08512552,1,3.0851255199999983,45.0,6.855834488888885
t718,Placebo,Female,10,30,20,52.6367,2,7.636699999999998,45.0,16.97044444444444
t718,Placebo,Female,10,30,25,55.87658787,3,10.876587870000002,45.0,24.17019526666667
t718,Placebo,Female,10,30,30,57.70411372,3,12.704113720000002,45.0,28.231363822222228
t718,Placebo,Female,10,30,35,60.46389851,3,15.46389851,45.0,34.36421891111111
t718,Placebo,Female,10,30,40,61.5303989,3,16.5303989,45.0,36.73421977777778
t718,Placebo,Female,10,30,45,63.42369517,4,18.423695170000002,45.0,40.94154482222223
t724,Naftisol,Female,2,25,0,45.0,0,0.0,45.0,0.0
t724,Naftisol,Female,2,25,5,46.35925829,0,1.3592582899999996,45.0,3.020573977777777
t724,Naftisol,Female,2,25,10,50.70389965,0,5.703899649999997,45.0,12.67533255555555
t724,Naftisol,Female,2,25,15,55.58461724,0,10.58461724,45.0,23.521371644444443
t724,Naftisol,Female,2,25,20,57.22940914,0,12.229409140000001,45.0,27.176464755555557
t724,Naftisol,Female,2,25,25,59.82606797,1,14.826067969999997,45.0,32.9468177111111
t724,Naftisol,Female,2,25,30,64.2345947,2,19.234594700000002,45.0,42.74354377777778
t724,Naftisol,Female,2,25,35,67.74432795,2,22.74432795,45.0,50.542951
t724,Naftisol,Female,2,25,40,69.72832559,2,24.728325589999997,45.0,54.95183464444444
t724,Naftisol,Female,2,25,45,75.11328801,2,30.113288010000005,45.0,66.91841780000001
t994,Placebo,Male,14,30,0,45.0,0,0.0,45.0,0.0
t994,Placebo,Male,14,30,5,47.8914871,0,2.891487099999999,45.0,6.425526888888887
t994,Placebo,Male,14,30,10,52.6141635,1,7.6141634999999965,45.0,16.920363333333327
t994,Placebo,Male,14,30,15,53.45863887,1,8.458638870000001,45.0,18.79697526666667
t994,Placebo,Male,14,30,20,56.52795159,1,11.52795159,45.0,25.617670200000003
u149,Ceftamin,Male,24,29,0,45.0,0,0.0,45.0,0.0
u149,Ceftamin,Male,24,29,5,45.79206792,0,0.7920679200000009,45.0,1.7601509333333356
u149,Ceftamin,Male,24,29,10,47.40483439,0,2.4048343899999978,45.0,5.3440764222222175
u149,Ceftamin,Male,24,29,15,48.52237343,0,3.522373430000002,45.0,7.827496511111115
u149,Ceftamin,Male,24,29,20,50.37805789,0,5.378057890000001,45.0,11.951239755555559
u149,Ceftamin,Male,24,29,25,52.92534846,0,7.925348460000002,45.0,17.61188546666667
u153,Ceftamin,Female,11,25,0,45.0,0,0.0,45.0,0.0
u327,Ketapril,Male,17,25,0,45.0,0,0.0,45.0,0.0
u327,Ketapril,Male,17,25,5,45.69418805,0,0.6941880500000011,45.0,1.5426401111111134
u327,Ketapril,Male,17,25,10,49.23525948,0,4.235259480000003,45.0,9.411687733333341
u327,Ketapril,Male,17,25,15,50.65996437,0,5.659964369999997,45.0,12.577698599999994
u327,Ketapril,Male,17,25,20,53.18987907,0,8.189879070000003,45.0,18.199731266666674
u327,Ketapril,Male,17,25,25,56.05963409,0,11.059634090000003,45.0,24.576964644444452
u327,Ketapril,Male,17,25,30,57.31407239,0,12.31407239,45.0,27.364605311111113
u327,Ketapril,Male,17,25,35,58.08902837,1,13.089028370000001,45.0,29.086729711111115
u327,Ketapril,Male,17,25,40,60.46654541,1,15.466545410000002,45.0,34.370100911111116
u327,Ketapril,Male,17,25,45,66.26880133,2,21.268801330000002,45.0,47.26400295555556
u946,Propriva,Male,5,30,0,45.0,0,0.0,45.0,0.0
u946,Propriva,Male,5,30,5,45.9918078,1,0.9918077999999966,45.0,2.2040173333333257
u946,Propriva,Male,5,30,10,46.73050592,1,1.7305059199999988,45.0,3.8455687111111088
u946,Propriva,Male,5,30,15,47.67302921,1,2.673029210000003,45.0,5.940064911111118
u946,Propriva,Male,5,30,20,49.11004966,1,4.110049660000001,45.0,9.133443688888892
v199,Naftisol,Female,17,29,0,45.0,0,0.0,45.0,0.0
v289,Ketapril,Female,3,26,0,45.0,0,0.0,45.0,0.0
v289,Ketapril,Female,3,26,5,46.20446003,0,1.20446003,45.0,2.676577844444444
v289,Ketapril,Female,3,26,10,48.13348207,0,3.1334820699999995,45.0,6.963293488888887
v289,Ketapril,Female,3,26,15,52.60216564,0,7.602165640000003,45.0,16.89370142222223
v289,Ketapril,Female,3,26,20,54.25005397,0,9.250053970000003,45.0,20.555675488888898
v289,Ketapril,Female,3,26,25,56.72009545,0,11.720095450000002,45.0,26.044656555555562
v295,Naftisol,Female,2,27,0,45.0,0,0.0,45.0,0.0
v295,Naftisol,Female,2,27,5,46.11181797,1,1.111817969999997,45.0,2.4707065999999935
v295,Naftisol,Female,2,27,10,47.53946216,2,2.5394621599999994,45.0,5.643249244444443
v295,Naftisol,Female,2,27,15,50.66605391,2,5.666053910000002,45.0,12.591230911111115
v295,Naftisol,Female,2,27,20,55.73137535,3,10.73137535,45.0,23.84750077777778
v295,Naftisol,Female,2,27,25,57.69185918,3,12.691859180000002,45.0,28.204131511111115
v295,Naftisol,Female,2,27,30,59.33377202,3,14.333772019999998,45.0,31.852826711111103
v295,Naftisol,Female,2,27,35,61.89315267,3,16.89315267,45.0,37.54033926666666
v295,Naftisol,Female,2,27,40,65.46607444,3,20.46607444,45.0,45.48016542222222
v339,Infubinol,Male,20,26,0,45.0,0,0.0,45.0,0.0
v339,Infubinol,Male,20,26,5,46.25011212,0,1.2501121199999972,45.0,2.778026933333327
v409,Placebo,Female,16,25,0,45.0,0,0.0,45.0,0.0
v409,Placebo,Female,16,25,5,46.22079642,0,1.2207964199999992,45.0,2.7128809333333317
v409,Placebo,Female,16,25,10,50.64903842,1,5.649038419999997,45.0,12.553418711111103
v603,Ketapril,Female,22,30,0,45.0,0,0.0,45.0,0.0
v603,Ketapril,Female,22,30,5,46.01600593,0,1.0160059299999986,45.0,2.2577909555555524
v603,Ketapril,Female,22,30,10,47.8305568,0,2.8305567999999965,45.0,6.290126222222215
v603,Ketapril,Female,22,30,15,52.10294744,0,7.102947440000001,45.0,15.784327644444446
v603,Ketapril,Female,22,30,20,53.72124193,0,8.721241929999998,45.0,19.380537622222217
v603,Ketapril,Female,22,30,25,56.07523001,1,11.075230009999999,45.0,24.61162224444444
v603,Ketapril,Female,22,30,30,57.99055378,1,12.990553779999999,45.0,28.867897288888887
v603,Ketapril,Female,22,30,35,63.18943184,1,18.189431839999997,45.0,40.42095964444444
v719,Infubinol,Female,17,30,0,45.0,0,0.0,45.0,0.0
v719,Infubinol,Female,17,30,5,47.18836325,0,2.188363250000002,45.0,4.863029444444448
v719,Infubinol,Female,17,30,10,51.49705412,1,6.497054120000001,45.0,14.437898044444447
v719,Infubinol,Female,17,30,15,52.60910758,1,7.60910758,45.0,16.909127955555554
v719,Infubinol,Female,17,30,20,54.04860769,1,9.048607689999997,45.0,20.108017088888882
v764,Stelasyn,Female,5,30,0,45.0,0,0.0,45.0,0.0
v764,Stelasyn,Female,5,30,5,47.05418474,0,2.0541847399999966,45.0,4.56485497777777
v764,Stelasyn,Female,5,30,10,48.18900062,1,3.1890006200000016,45.0,7.0866680444444485
v764,Stelasyn,Female,5,30,15,49.41262418,2,4.412624180000002,45.0,9.805831511111116
v766,Infubinol,Male,16,27,0,45.0,0,0.0,45.0,0.0
v766,Infubinol,Male,16,27,5,48.15125091,1,3.1512509100000017,45.0,7.002779800000004
v766,Infubinol,Male,16,27,10,50.36310988,1,5.363109880000003,45.0,11.918021955555563
v766,Infubinol,Male,16,27,15,51.54243058,1,6.542430580000001,45.0,14.538734622222224
v835,Naftisol,Male,7,29,0,45.0,0,0.0,45.0,0.0
v835,Naftisol,Male,7,29,5,47.15601071,0,2.1560107099999968,45.0,4.791134911111104
v835,Naftisol,Male,7,29,10,48.96591797,0,3.9659179699999996,45.0,8.813151044444444
v835,Naftisol,Male,7,29,15,50.54520646,1,5.545206460000003,45.0,12.322681022222229
v835,Naftisol,Male,7,29,20,51.29654266,2,6.29654266,45.0,13.992317022222222
v989,Placebo,Male,4,25,0,45.0,0,0.0,45.0,0.0
v989,Placebo,Male,4,25,5,48.85813451,0,3.8581345099999993,45.0,8.573632244444443
v989,Placebo,Male,4,25,10,52.61468889,1,7.6146888899999965,45.0,16.92153086666666
v991,Propriva,Female,10,30,0,45.0,0,0.0,45.0,0.0
v991,Propriva,Female,10,30,5,49.21432799,1,4.214327990000001,45.0,9.365173311111114
v991,Propriva,Female,10,30,10,52.6449057,1,7.6449057000000025,45.0,16.98867933333334
v991,Propriva,Female,10,30,15,54.588591,1,9.588591000000001,45.0,21.30798
v991,Propriva,Female,10,30,20,57.74069459,2,12.740694589999997,45.0,28.312654644444436
v991,Propriva,Female,10,30,25,60.01674733,2,15.016747330000001,45.0,33.37054962222222
v991,Propriva,Female,10,30,30,62.74364308,3,17.74364308,45.0,39.43031795555555
v991,Propriva,Female,10,30,35,63.89531294,4,18.895312939999997,45.0,41.9895843111111
v991,Propriva,Female,10,30,40,64.8511286,4,19.851128599999996,45.0,44.1136191111111
v991,Propriva,Female,10,30,45,70.16774899,4,25.167748990000007,45.0,55.9283310888889
w140,Zoniferol,Female,19,30,0,45.0,0,0.0,45.0,0.0
w140,Zoniferol,Female,19,30,5,47.71795156,0,2.717951560000003,45.0,6.039892355555562
w151,Ceftamin,Male,24,25,0,45.0,0,0.0,45.0,0.0
w151,Ceftamin,Male,24,25,5,45.54607595,1,0.5460759500000023,45.0,1.2135021111111164
w151,Ceftamin,Male,24,25,10,46.50147609,1,1.501476089999997,45.0,3.3366135333333267
w151,Ceftamin,Male,24,25,15,47.24292865,1,2.242928650000003,45.0,4.984285888888896
w151,Ceftamin,Male,24,25,20,49.55426295,2,4.554262950000002,45.0,10.120584333333337
w151,Ceftamin,Male,24,25,25,51.8690587,2,6.8690586999999965,45.0,15.264574888888882
w151,Ceftamin,Male,24,25,30,56.76715821,2,11.767158209999998,45.0,26.14924046666666
w151,Ceftamin,Male,24,25,35,58.33914095,2,13.33914095,45.0,29.642535444444444
w151,Ceftamin,Male,24,25,40,62.18795039,2,17.187950389999997,45.0,38.1954453111111
w151,Ceftamin,Male,24,25,45,67.52748237,3,22.52748237,45.0,50.06107193333334
w167,Placebo,Female,6,28,0,45.0,0,0.0,45.0,0.0
w167,Placebo,Female,6,28,5,48.78627194,0,3.786271939999999,45.0,8.413937644444442
w167,Placebo,Female,6,28,10,51.82640965,0,6.826409650000002,45.0,15.169799222222228
w167,Placebo,Female,6,28,15,53.90048909,0,8.90048909,45.0,19.778864644444447
w167,Placebo,Female,6,28,20,57.54815669,0,12.548156689999999,45.0,27.884792644444445
w167,Placebo,Female,6,28,25,61.86857673,0,16.86857673,45.0,37.48572606666667
w167,Placebo,Female,6,28,30,67.19787186,0,22.197871860000006,45.0,49.32860413333335
w167,Placebo,Female,6,28,35,68.13428817,0,23.134288170000005,45.0,51.409529266666674
w193,Infubinol,Male,22,30,0,45.0,0,0.0,45.0,0.0
w193,Infubinol,Male,22,30,5,45.49385802,0,0.49385801999999757,45.0,1.0974622666666611
w193,Infubinol,Male,22,30,10,48.34655046,0,3.346550460000003,45.0,7.436778800000007
w193,Infubinol,Male,22,30,15,49.38557373,0,4.385573729999997,45.0,9.745719399999993
w193,Infubinol,Male,22,30,20,50.00513807,0,5.005138070000001,45.0,11.122529044444446
w350,Propriva,Male,7,26,0,45.0,0,0.0,45.0,0.0
w350,Propriva,Male,7,26,5,48.23211311,0,3.2321131100000002,45.0,7.182473577777778
w350,Propriva,Male,7,26,10,48.89955238,0,3.899552380000003,45.0,8.665671955555561
w350,Propriva,Male,7,26,15,50.8546323,1,5.854632299999999,45.0,13.010293999999996
w350,Propriva,Male,7,26,20,52.13232061,1,7.132320610000001,45.0,15.849601355555556
w350,Propriva,Male,7,26,25,52.80591518,1,7.8059151799999995,45.0,17.346478177777776
w350,Propriva,Male,7,26,30,55.87990896,1,10.879908960000002,45.0,24.17757546666667
w350,Propriva,Male,7,26,35,56.68355758,1,11.683557579999999,45.0,25.963461288888883
w350,Propriva,Male,7,26,40,62.32434769,2,17.324347690000003,45.0,38.49855042222223
w350,Propriva,Male,7,26,45,64.95756185,2,19.957561850000005,45.0,44.35013744444446
w422,Ketapril,Female,18,26,0,45.0,0,0.0,45.0,0.0
w422,Ketapril,Female,18,26,5,48.45745927,0,3.457459270000001,45.0,7.683242822222224
w422,Ketapril,Female,18,26,10,49.93597024,0,4.935970240000003,45.0,10.968822755555562
w422,Ketapril,Female,18,26,15,52.24630985,0,7.246309850000003,45.0,16.102910777777783
w422,Ketapril,Female,18,26,20,53.67624336,1,8.67624336,45.0,19.2805408
w422,Ketapril,Female,18,26,25,56.95791715,2,11.95791715,45.0,26.57314922222222
w422,Ketapril,Female,18,26,30,60.09663467,3,15.09663467,45.0,33.54807704444445
w422,Ketapril,Female,18,26,35,61.40961994,4,16.40961994,45.0,36.465822088888885
w422,Ketapril,Female,18,26,40,63.07258467,4,18.072584669999998,45.0,40.16129926666666
w422,Ketapril,Female,18,26,45,67.98953001,4,22.989530009999996,45.0,51.08784446666665
w540,Stelasyn,Female,8,26,0,45.0,0,0.0,45.0,0.0
w540,Stelasyn,Female,8,26,5,45.88537038,1,0.8853703799999977,45.0,1.967489733333328
w540,Stelasyn,Female,8,26,10,47.45906658,1,2.4590665799999982,45.0,5.464592399999996
w540,Stelasyn,Female,8,26,15,48.25014636,2,3.2501463600000022,45.0,7.222547466666672
w540,Stelasyn,Female,8,26,20,50.67272745,2,5.6727274499999965,45.0,12.606060999999993
w540,Stelasyn,Female,8,26,25,52.60026955,2,7.60026955,45.0,16.88948788888889
w575,Zoniferol,Female,16,28,0,45.0,0,0.0,45.0,0.0
w575,Zoniferol,Female,16,28,5,48.91385977,1,3.913859770000002,45.0,8.69746615555556
w575,Zoniferol,Female,16,28,10,50.13595547,1,5.135955469999999,45.0,11.413234377777776
w575,Zoniferol,Female,16,28,15,50.86745176,1,5.867451760000002,45.0,13.038781688888893
w575,Zoniferol,Female,16,28,20,55.5918155,1,10.591815500000003,45.0,23.537367777777785
w575,Zoniferol,Female,16,28,25,58.58732169,1,13.587321690000003,45.0,30.194048200000008
w575,Zoniferol,Female,16,28,30,60.15306524,1,15.153065239999997,45.0,33.673478311111104
w575,Zoniferol,Female,16,28,35,63.68644503,2,18.68644503,45.0,41.525433400000004
w575,Zoniferol,Female,16,28,40,64.93840621,3,19.938406209999997,45.0,44.30756935555555
w575,Zoniferol,Female,16,28,45,68.40128593,3,23.40128593,45.0,52.00285762222222
w584,Infubinol,Male,3,29,0,45.0,0,0.0,45.0,0.0
w584,Infubinol,Male,3,29,5,46.05193075,0,1.0519307499999968,45.0,2.337623888888882
w584,Infubinol,Male,3,29,10,47.29850794,0,2.2985079400000004,45.0,5.107795422222223
w584,Infubinol,Male,3,29,15,51.26543971,0,6.2654397100000025,45.0,13.92319935555556
w584,Infubinol,Male,3,29,20,53.32350743,1,8.32350743,45.0,18.496683177777776
w584,Infubinol,Male,3,29,25,55.65083791,1,10.65083791,45.0,23.668528688888888
w584,Infubinol,Male,3,29,30,58.26844248,1,13.268442479999997,45.0,29.485427733333324
w697,Stelasyn,Female,14,30,0,45.0,0,0.0,45.0,0.0
w697,Stelasyn,Female,14,30,5,48.30182261,1,3.301822610000002,45.0,7.337383577777783
w697,Stelasyn,Female,14,30,10,48.925056,2,3.925055999999998,45.0,8.722346666666663
w697,Stelasyn,Female,14,30,15,52.65726519,2,7.657265189999997,45.0,17.01614486666666
w697,Stelasyn,Female,14,30,20,54.22809098,3,9.228090979999998,45.0,20.50686884444444
w697,Stelasyn,Female,14,30,25,57.6103943,3,12.610394300000003,45.0,28.02309844444445
w697,Stelasyn,Female,14,30,30,60.72063591,3,15.720635909999999,45.0,34.93474646666667
w697,Stelasyn,Female,14,30,35,63.68904216,3,18.68904216,45.0,41.5312048
w746,Propriva,Male,1,26,0,45.0,0,0.0,45.0,0.0
w746,Propriva,Male,1,26,5,49.45327005,0,4.45327005,45.0,9.896155666666667
x111,Propriva,Female,24,27,0,45.0,0,0.0,45.0,0.0
x111,Propriva,Female,24,27,5,46.94101498,1,1.9410149799999985,45.0,4.313366622222219
x111,Propriva,Female,24,27,10,49.12296898,1,4.122968980000003,45.0,9.162153288888895
x209,Propriva,Female,7,29,0,45.0,0,0.0,45.0,0.0
x209,Propriva,Female,7,29,5,46.75426887,0,1.754268869999997,45.0,3.89837526666666
x209,Propriva,Female,7,29,10,48.92989543,0,3.929895430000002,45.0,8.73310095555556
x226,Ceftamin,Male,23,28,0,45.0,0,0.0,45.0,0.0
x264,Naftisol,Female,21,27,0,45.0,0,0.0,45.0,0.0
x264,Naftisol,Female,21,27,5,47.0384145,0,2.038414500000002,45.0,4.529810000000004
x264,Naftisol,Female,21,27,10,47.88712765,1,2.8871276499999965,45.0,6.415839222222214
x264,Naftisol,Female,21,27,15,50.00231403,1,5.002314030000001,45.0,11.116253400000002
x264,Naftisol,Female,21,27,20,53.07426973,1,8.074269729999997,45.0,17.942821622222215
x264,Naftisol,Female,21,27,25,56.89105283,2,11.89105283,45.0,26.424561844444444
x264,Naftisol,Female,21,27,30,58.15869423,3,13.158694230000002,45.0,29.241542733333336
x264,Naftisol,Female,21,27,35,61.29960778,4,16.299607780000002,45.0,36.221350622222225
x264,Naftisol,Female,21,27,40,63.28328821,4,18.283288210000002,45.0,40.62952935555556
x336,Naftisol,Female,4,29,0,45.0,0,0.0,45.0,0.0
x402,Stelasyn,Male,21,28,0,45.0,0,0.0,45.0,0.0
x402,Stelasyn,Male,21,28,5,46.32757027,1,1.3275702700000025,45.0,2.950156155555561
x402,Stelasyn,Male,21,28,10,46.88696249,1,1.886962490000002,45.0,4.193249977777782
x402,Stelasyn,Male,21,28,15,49.1199478,1,4.1199477999999985,45.0,9.155439555555553
x402,Stelasyn,Male,21,28,20,50.41475041,2,5.4147504100000035,45.0,12.032778688888897
x402,Stelasyn,Male,21,28,25,52.43173664,2,7.431736639999997,45.0,16.514970311111103
x402,Stelasyn,Male,21,28,30,54.35158463,3,9.351584629999998,45.0,20.781299177777772
x402,Stelasyn,Male,21,28,35,55.24096223,3,10.240962230000001,45.0,22.757693844444447
x402,Stelasyn,Male,21,28,40,56.69172294,3,11.691722939999998,45.0,25.98160653333333
x402,Stelasyn,Male,21,28,45,61.61960615,3,16.619606150000003,45.0,36.93245811111112
x581,Ceftamin,Female,19,28,0,45.0,0,0.0,45.0,0.0
x581,Ceftamin,Female,19,28,5,47.1969266,0,2.1969265999999976,45.0,4.882059111111106
x581,Ceftamin,Female,19,28,10,49.06702788,1,4.067027879999998,45.0,9.037839733333328
x581,Ceftamin,Female,19,28,15,49.74642744,2,4.746427439999998,45.0,10.54761653333333
x581,Ceftamin,Female,19,28,20,51.20796943,3,6.207969429999999,45.0,13.795487622222218
x581,Ceftamin,Female,19,28,25,51.93528318,3,6.935283179999999,45.0,15.4117404
x581,Ceftamin,Female,19,28,30,55.49282602,3,10.492826020000003,45.0,23.317391155555562
x581,Ceftamin,Female,19,28,35,58.07758293,3,13.077582929999998,45.0,29.0612954
x581,Ceftamin,Female,19,28,40,60.28040549,3,15.28040549,45.0,33.956456644444444
x581,Ceftamin,Female,19,28,45,64.63494887,3,19.634948870000002,45.0,43.63321971111112
x613,Zoniferol,Female,2,29,0,45.0,0,0.0,45.0,0.0
x613,Zoniferol,Female,2,29,5,46.09704058,0,1.097040579999998,45.0,2.4378679555555514
x613,Zoniferol,Female,2,29,10,46.8181759,0,1.8181759,45.0,4.040390888888889
x613,Zoniferol,Female,2,29,15,48.0776464,0,3.077646399999999,45.0,6.83921422222222
x773,Placebo,Female,21,30,0,45.0,0,0.0,45.0,0.0
x773,Placebo,Female,21,30,5,45.8508307,1,0.850830700000003,45.0,1.8907348888888957
x773,Placebo,Female,21,30,10,47.18920597,2,2.1892059700000033,45.0,4.864902155555563
x773,Placebo,Female,21,30,15,47.67123558,3,2.671235580000001,45.0,5.936079066666669
x773,Placebo,Female,21,30,20,49.7397129,3,4.739712900000001,45.0,10.532695333333335
x773,Placebo,Female,21,30,25,51.10442109,3,6.104421090000002,45.0,13.565380200000005
x773,Placebo,Female,21,30,30,52.81311518,4,7.813115179999997,45.0,17.36247817777777
x773,Placebo,Female,21,30,35,55.19273639,4,10.19273639,45.0,22.65052531111111
x773,Placebo,Female,21,30,40,55.98767551,4,10.987675510000003,45.0,24.417056688888895
x773,Placebo,Female,21,30,45,58.63497149,4,13.634971489999998,45.0,30.299936644444443
x822,Ceftamin,Male,3,29,0,45.0,0,0.0,45.0,0.0
x822,Ceftamin,Male,3,29,5,45.67110442,1,0.6711044199999989,45.0,1.4913431555555532
x822,Ceftamin,Male,3,29,10,48.98371668,1,3.9837166800000006,45.0,8.852703733333335
x822,Ceftamin,Male,3,29,15,49.69466533,1,4.694665329999999,45.0,10.43258962222222
x822,Ceftamin,Male,3,29,20,51.91490968,2,6.914909680000001,45.0,15.366465955555558
x822,Ceftamin,Male,3,29,25,54.04133326,2,9.041333260000002,45.0,20.09185168888889
x822,Ceftamin,Male,3,29,30,55.44515483,2,10.44515483,45.0,23.21145517777778
x822,Ceftamin,Male,3,29,35,56.79656665,2,11.796566650000003,45.0,26.214592555555562
x822,Ceftamin,Male,3,29,40,59.55568466,2,14.555684659999997,45.0,32.34596591111111
x822,Ceftamin,Male,3,29,45,61.38666032,3,16.386660319999997,45.0,36.414800711111106
x930,Naftisol,Male,13,26,0,45.0,0,0.0,45.0,0.0
x930,Naftisol,Male,13,26,5,46.07823375,0,1.0782337500000025,45.0,2.3960750000000055
x930,Naftisol,Male,13,26,10,50.26069441,0,5.260694409999999,45.0,11.69043202222222
x930,Naftisol,Male,13,26,15,51.97376864,0,6.973768640000003,45.0,15.49726364444445
x930,Naftisol,Male,13,26,20,52.55606575,0,7.556065750000002,45.0,16.791257222222228
x930,Naftisol,Male,13,26,25,53.7261013,0,8.726101300000003,45.0,19.39133622222223
y163,Infubinol,Female,17,27,0,45.0,0,0.0,45.0,0.0
y163,Infubinol,Female,17,27,5,48.28497016,0,3.2849701600000003,45.0,7.299933688888889
y163,Infubinol,Female,17,27,10,49.1123991,1,4.1123990999999975,45.0,9.138664666666662
y163,Infubinol,Female,17,27,15,51.52306843,1,6.523068430000002,45.0,14.495707622222225
y163,Infubinol,Female,17,27,20,54.57107607,1,9.571076069999997,45.0,21.269057933333325
y163,Infubinol,Female,17,27,25,56.17638452,1,11.17638452,45.0,24.836410044444442
y163,Infubinol,Female,17,27,30,59.41253724,2,14.412537239999999,45.0,32.02786053333333
y163,Infubinol,Female,17,27,35,61.73019562,2,16.730195620000003,45.0,37.178212488888896
y163,Infubinol,Female,17,27,40,63.62067958,2,18.62067958,45.0,41.379287955555554
y163,Infubinol,Female,17,27,45,67.68556862,3,22.685568619999998,45.0,50.412374711111106
y260,Ketapril,Female,7,25,0,45.0,0,0.0,45.0,0.0
y260,Ketapril,Female,7,25,5,46.79983867,0,1.7998386699999998,45.0,3.999641488888888
y260,Ketapril,Female,7,25,10,48.08180678,1,3.081806780000001,45.0,6.848459511111113
y260,Ketapril,Female,7,25,15,50.19615224,2,5.1961522400000035,45.0,11.547004977777785
y260,Ketapril,Female,7,25,20,50.72958174,3,5.72958174,45.0,12.732403866666667
y260,Ketapril,Female,7,25,25,54.43756172,4,9.437561719999998,45.0,20.972359377777774
y260,Ketapril,Female,7,25,30,58.58267634,4,13.582676339999999,45.0,30.1837252
y260,Ketapril,Female,7,25,35,59.60355821,4,14.603558210000003,45.0,32.45235157777778
y260,Ketapril,Female,7,25,40,60.91417627,4,15.914176269999999,45.0,35.36483615555555
y260,Ketapril,Female,7,25,45,62.90944062,4,17.909440619999998,45.0,39.79875693333333
y478,Placebo,Female,3,25,0,45.0,0,0.0,45.0,0.0
y478,Placebo,Female,3,25,5,48.64107818,1,3.641078180000001,45.0,8.091284844444447
y478,Placebo,Female,3,25,10,52.28893409,1,7.288934089999998,45.0,16.197631311111106
y478,Placebo,Female,3,25,15,53.61040585,1,8.61040585,45.0,19.13423522222222
y478,Placebo,Female,3,25,20,56.84885016,1,11.848850159999998,45.0,26.330778133333325
y478,Placebo,Female,3,25,25,57.82697598,1,12.82697598,45.0,28.504391066666667
y478,Placebo,Female,3,25,30,59.37461452,1,14.374614520000002,45.0,31.943587822222224
y478,Placebo,Female,3,25,35,61.88802678,1,16.888026779999997,45.0,37.5289484
y478,Placebo,Female,3,25,40,65.97112017,1,20.971120170000006,45.0,46.60248926666668
y478,Placebo,Female,3,25,45,66.84263453,1,21.842634529999998,45.0,48.53918784444444
y601,Naftisol,Female,23,25,0,45.0,0,0.0,45.0,0.0
y601,Naftisol,Female,23,25,5,48.47500273,1,3.47500273,45.0,7.722228288888888
y769,Ceftamin,Female,6,27,0,45.0,0,0.0,45.0,0.0
y769,Ceftamin,Female,6,27,5,46.42265176,1,1.4226517600000008,45.0,3.1614483555555575
y769,Ceftamin,Female,6,27,10,48.01516261,1,3.0151626099999973,45.0,6.7003613555555495
y769,Ceftamin,Female,6,27,15,52.76102114,2,7.761021139999997,45.0,17.246713644444437
y769,Ceftamin,Female,6,27,20,55.02572434,2,10.025724339999996,45.0,22.279387422222214
y769,Ceftamin,Female,6,27,25,58.33595901,3,13.335959010000003,45.0,29.635464466666672
y769,Ceftamin,Female,6,27,30,61.07194886,3,16.07194886,45.0,35.71544191111111
y769,Ceftamin,Female,6,27,35,63.43063221,3,18.43063221,45.0,40.956960466666665
y769,Ceftamin,Female,6,27,40,64.25102761,4,19.251027609999994,45.0,42.780061355555546
y769,Ceftamin,Female,6,27,45,68.59474498,4,23.59474498,45.0,52.432766622222225
y865,Ceftamin,Male,23,26,0,45.0,0,0.0,45.0,0.0
y865,Ceftamin,Male,23,26,5,46.73500592,1,1.735005919999999,45.0,3.855568711111109
y865,Ceftamin,Male,23,26,10,49.52273955,1,4.522739549999997,45.0,10.050532333333328
y865,Ceftamin,Male,23,26,15,50.80651856,1,5.806518560000001,45.0,12.903374577777779
y865,Ceftamin,Male,23,26,20,52.36198241,1,7.361982410000003,45.0,16.35996091111112
y865,Ceftamin,Male,23,26,25,57.17353846,2,12.173538460000003,45.0,27.052307688888895
y865,Ceftamin,Male,23,26,30,59.0332753,3,14.0332753,45.0,31.185056222222222
y865,Ceftamin,Male,23,26,35,61.15313991,3,16.15313991,45.0,35.89586646666667
y865,Ceftamin,Male,23,26,40,63.46954946,3,18.469549460000003,45.0,41.04344324444445
y865,Ceftamin,Male,23,26,45,64.72983655,3,19.72983655,45.0,43.84408122222222
z234,Naftisol,Female,19,27,0,45.0,0,0.0,45.0,0.0
z234,Naftisol,Female,19,27,5,46.12935706,1,1.1293570599999967,45.0,2.5096823555555483
